,Model,Image,y_label,Attractive,GenderSelf,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
5074,CM657,CM657.jpg,CM657,4.083333333333333,M,-576.1113479055299,,-559.2934120575786,288.1472473144531,275.7293395996094,277.09893798828125
5075,CM658,CM658.jpg,CM658,3.45,M,-548.9707763561898,,-553.2119265256504,278.56634521484375,257.2461242675781,262.9514465332031
5076,CM659,CM659.jpg,CM659,4.2,M,-545.3290394220187,,-543.5952658967024,246.7762908935547,245.96189880371094,240.73631286621094
5077,CM66,CM66.jpg,CM66,3.6,M,-627.63992018365,,-613.783842868343,319.8210144042969,305.6854553222656,308.4162902832031
5078,CM660,CM660.jpg,CM660,3.3833333333333333,M,-664.8856652295445,,-677.3771958349602,358.0186462402344,346.7737731933594,348.5265808105469
5079,AF492,AF492.jpg,AF492,4.166666666666667,F,-590.3206303712568,-578.3621497766125,,342.2476501464844,366.7421875,350.81719970703125
5080,AF493,AF493.jpg,AF493,2.8,F,-501.165490561267,-501.0232318368188,,187.8583984375,212.47084045410156,193.58041381835938
5081,AF494,AF494.jpg,AF494,2.3,F,-506.88062420166625,-506.39007367111,,208.77903747558594,223.96141052246094,210.0708770751953
5082,AF495,AF495.jpg,AF495,2.533333333333333,F,-493.0957585472067,-487.57610308593667,,158.80667114257812,195.3503875732422,170.13739013671875
5083,AF496,AF496.jpg,AF496,2.2333333333333334,F,-545.1391990459979,-548.876562475713,,279.1141052246094,264.75787353515625,266.9396667480469
5084,AF497,AF497.jpg,AF497,2.05,F,-542.4228417145521,-545.5507859819136,,246.30470275878906,267.0701904296875,251.5001220703125
5085,AF498,AF498.jpg,AF498,2.65,F,-505.21194357538695,-504.900319879868,,183.56045532226562,215.524658203125,193.20640563964844
5086,AF499,AF499.jpg,AF499,3.083333333333333,F,-530.1356108127752,-523.4100250544883,,255.42677307128906,271.7286682128906,258.44866943359375
5087,AF5,AF5.jpg,AF5,2.0,F,-505.5587667180803,-504.5573013797282,,208.38148498535156,220.59495544433594,208.08303833007812
5088,AF50,AF50.jpg,AF50,2.583333333333333,F,-531.0533454692564,-532.5683190514086,,292.4990539550781,281.0404052734375,282.0031433105469
5089,AF500,AF500.jpg,AF500,2.35,F,-504.59610700033073,-497.9320080169461,,200.97789001464844,229.55307006835938,209.2831268310547
5090,AF501,AF501.jpg,AF501,3.8333333333333335,F,-495.9050236172708,-492.01232956038154,,145.55796813964844,179.7659454345703,154.94363403320312
5091,AF502,AF502.jpg,AF502,2.6166666666666667,F,-495.69018521107995,-493.0137561460811,,155.29014587402344,179.38230895996094,159.3818817138672
5092,AF503,AF503.jpg,AF503,4.35,F,-512.8569628254846,-514.1030648898304,,193.17149353027344,215.77877807617188,197.9745330810547
5093,AF504,AF504.jpg,AF504,2.283333333333333,F,-515.3490108291729,-510.33212956493844,,226.3268280029297,240.9849090576172,227.82635498046875
5094,AF505,AF505.jpg,AF505,2.683333333333333,F,-516.4734840385194,-512.4608493692512,,207.11737060546875,220.0755157470703,207.17498779296875
5095,AF506,AF506.jpg,AF506,2.9833333333333334,F,-490.733669794247,-487.17378150472996,,160.2106475830078,182.26112365722656,163.39935302734375
5096,AF507,AF507.jpg,AF507,2.566666666666667,F,-506.44415228849164,-497.7029890327216,,189.43862915039062,235.3070831298828,207.0851593017578
5097,AM1936,AM1936.jpg,AM1936,4.5,M,-498.44490676888273,,-486.39245351777885,199.21585083007812,172.00608825683594,178.58497619628906
5098,AM1937,AM1937.jpg,AM1937,3.683333333333333,M,-553.6308642658786,,-560.9372907735901,279.7388000488281,265.884765625,267.8251647949219
5099,AM1938,AM1938.jpg,AM1938,3.883333333333333,M,-508.2905667878478,,-497.27648163789894,210.77976989746094,182.52598571777344,190.07363891601562
5100,AM1939,AM1939.jpg,AM1939,3.8,M,-517.652200609971,,-511.54261853687325,232.70687866210938,188.76419067382812,205.3004608154297
5101,AM194,AM194.jpg,AM194,1.9,M,-583.5811138622776,,-594.0821847795569,329.26544189453125,320.0237121582031,320.42401123046875
5102,AM1940,AM1940.jpg,AM1940,4.3,M,-549.7333263119108,,-539.4564033976119,277.6617431640625,256.9006042480469,262.3033752441406
5103,AM1941,AM1941.jpg,AM1941,3.533333333333333,M,-521.3425439629823,,-512.0791209702713,246.25460815429688,217.61663818359375,226.39622497558594
5104,AM1942,AM1942.jpg,AM1942,3.3666666666666667,M,-534.6917196762945,,-524.6662598028586,274.4859924316406,243.40240478515625,254.06637573242188
5105,AM1943,AM1943.jpg,AM1943,3.3,M,-545.3902923111053,,-541.3618203360676,260.5073547363281,224.93431091308594,237.66748046875
5106,AM1944,AM1944.jpg,AM1944,4.266666666666667,M,-545.1499236193351,,-539.5812781787492,264.0236511230469,235.73289489746094,244.7351837158203
5107,AM1945,AM1945.jpg,AM1945,3.3,M,-522.9528050528347,,-513.9383119636364,246.41624450683594,220.35768127441406,227.80545043945312
5108,AM1946,AM1946.jpg,AM1946,3.1666666666666665,M,-497.78902109653666,,-487.52575970679743,199.48495483398438,152.49569702148438,169.6486358642578
5109,AM1947,AM1947.jpg,AM1947,2.9,M,-504.6915264347923,,-493.7121132976358,176.9635772705078,163.06048583984375,161.8903350830078
5110,AM1948,AM1948.jpg,AM1948,3.3833333333333333,M,-529.424516260802,,-523.6542016643782,259.65966796875,245.10740661621094,246.994873046875
5111,AM1949,AM1949.jpg,AM1949,3.4166666666666665,M,-505.22476404132624,,-496.6614845015026,198.1888885498047,153.13475036621094,169.17628479003906
5112,AM195,AM195.jpg,AM195,1.7666666666666666,M,-553.9625190392186,,-564.8294285212836,266.0232238769531,265.1777648925781,260.3840637207031
5113,AM1950,AM1950.jpg,AM1950,3.216666666666667,M,-525.9302882800916,,-514.023225571361,248.1385498046875,219.02679443359375,228.09825134277344
5114,AM1951,AM1951.jpg,AM1951,2.95,M,-516.2765376644763,,-503.3575480873286,240.47250366210938,222.42431640625,225.62332153320312
5115,AM1952,AM1952.jpg,AM1952,4.116666666666666,M,-522.7665414909308,,-540.1987811714469,202.29534912109375,197.3894500732422,192.87063598632812
5116,AF1193,AF1193.jpg,AF1193,2.3,F,-499.33383277134084,-496.3409722327194,,167.38670349121094,191.79559326171875,172.2149658203125
5117,AF1194,AF1194.jpg,AF1194,4.233333333333333,F,-521.0658567766756,-516.2496072843375,,210.47927856445312,257.1614990234375,229.06951904296875
5118,AF1195,AF1195.jpg,AF1195,3.433333333333333,F,-500.5103798320108,-495.4976105681592,,211.52279663085938,242.25076293945312,221.2910614013672
5119,AF1196,AF1196.jpg,AF1196,3.6666666666666665,F,-529.7154067606831,-524.1688866540142,,218.69102478027344,249.76829528808594,228.82534790039062
5120,AF1197,AF1197.jpg,AF1197,3.683333333333333,F,-602.3217917123098,-591.8382255024095,,359.5262145996094,377.5892639160156,364.9280090332031
5121,AF1198,AF1198.jpg,AF1198,3.7666666666666666,F,-518.4539926117491,-507.12816271197846,,239.4048309326172,296.5473327636719,264.35498046875
5122,AF1199,AF1199.jpg,AF1199,4.116666666666666,F,-541.6316672343373,-544.1730041946524,,241.1094512939453,268.7551574707031,249.8751983642578
5123,AF12,AF12.jpg,AF12,2.083333333333333,F,-577.0060765716102,-589.3750384906223,,280.6107177734375,297.84149169921875,284.57342529296875
5124,AF120,AF120.jpg,AF120,2.3666666666666667,F,-561.953312781795,-558.7672819814063,,281.1640625,315.0235290527344,293.9432067871094
5125,AF1200,AF1200.jpg,AF1200,3.7,F,-535.3613541695896,-525.1523896548188,,243.65892028808594,286.4762878417969,260.7206115722656
5126,AF1201,AF1201.jpg,AF1201,3.283333333333333,F,-520.2193856657804,-521.0197961988822,,195.2431640625,217.95718383789062,200.17161560058594
5127,AF1202,AF1202.jpg,AF1202,3.333333333333333,F,-505.9697479241546,-500.05938670891527,,181.26617431640625,237.99876403808594,204.95480346679688
5128,AF1203,AF1203.jpg,AF1203,3.3666666666666667,F,-521.2409082649609,-522.2475957886367,,218.21194458007812,240.13621520996094,223.3763427734375
5129,AF1204,AF1204.jpg,AF1204,2.8,F,-516.5964484835243,-520.3806396531436,,201.9029998779297,223.1498565673828,206.2435760498047
5130,AF1205,AF1205.jpg,AF1205,4.133333333333334,F,-518.2623502289932,-511.25940236301005,,200.08114624023438,245.1329345703125,217.5255584716797
5131,AF1206,AF1206.jpg,AF1206,3.283333333333333,F,-515.8628980852985,-511.6895645125658,,216.9326171875,267.40252685546875,237.7771759033203
5132,AF1207,AF1207.jpg,AF1207,4.05,F,-508.2893271167393,-501.3916067161916,,206.2842254638672,237.28968811035156,216.069091796875
5133,AF1208,AF1208.jpg,AF1208,4.316666666666666,F,-524.8693836339398,-520.7398824463103,,218.5946807861328,257.58660888671875,233.0736083984375
5134,AF1209,AF1209.jpg,AF1209,3.2666666666666666,F,-515.624217319638,-511.4056777461976,,198.06109619140625,254.16397094726562,221.74269104003906
5135,CF517,CF517.jpg,CF517,1.9166666666666667,F,-553.3405502281178,-545.5288121312623,,252.0438232421875,265.59033203125,253.55120849609375
5136,CF518,CF518.jpg,CF518,2.4166666666666665,F,-540.1882400428957,-538.0313884455101,,242.28790283203125,253.8865966796875,242.56333923339844
5137,CF519,CF519.jpg,CF519,2.6333333333333333,F,-562.3228111700533,-552.6100502520827,,277.8671875,288.55291748046875,278.3747863769531
5138,CF52,CF52.jpg,CF52,2.5166666666666666,F,-622.2118250447245,-629.9118874073808,,314.38031005859375,306.7581481933594,306.14349365234375
5139,CF520,CF520.jpg,CF520,3.4,F,-562.1659035358033,-559.9202987571183,,285.41766357421875,277.3597106933594,276.4993591308594
5140,CF521,CF521.jpg,CF521,2.2666666666666666,F,-540.4577155954902,-542.344210418646,,240.66259765625,243.31561279296875,236.25527954101562
5141,CF522,CF522.jpg,CF522,2.9,F,-605.6289851063066,-605.6340678231232,,330.7938537597656,328.3116149902344,325.3653564453125
5142,CF523,CF523.jpg,CF523,2.35,F,-586.8198134711063,-576.2362909939128,,296.807373046875,311.7796325683594,299.8443603515625
5143,CF524,CF524.jpg,CF524,2.6333333333333333,F,-614.5949663298048,-597.7687219698527,,284.8394775390625,287.6797790527344,281.42962646484375
5144,CF525,CF525.jpg,CF525,2.1333333333333333,F,-614.8016424295907,-666.216721020855,,343.018798828125,323.9454345703125,329.48040771484375
5145,CF526,CF526.jpg,CF526,3.1666666666666665,F,-543.6473318606179,-542.5420390644094,,255.70794677734375,266.91046142578125,256.0662841796875
5146,CF527,CF527.jpg,CF527,2.75,F,-589.0359363144798,-581.6396270511868,,294.8399658203125,309.6636657714844,297.77032470703125
5147,CF528,CF528.jpg,CF528,2.6166666666666667,F,-572.2964477082087,-565.1457514961908,,259.55914306640625,275.6446838378906,262.54815673828125
5148,CF529,CF529.jpg,CF529,2.933333333333333,F,-547.5876781425152,-547.1444457884088,,276.8553771972656,287.7526550292969,277.4550476074219
5149,CF53,CF53.jpg,CF53,2.1166666666666667,F,-539.9850517739724,-537.1109295427989,,229.8431854248047,229.76358032226562,223.7535858154297
5150,CF530,CF530.jpg,CF530,2.7666666666666666,F,-638.8202460328416,-634.1886964229669,,346.08917236328125,353.78228759765625,346.0142517089844
5151,CF531,CF531.jpg,CF531,2.716666666666667,F,-581.7332220891135,-576.8786315360356,,292.3296813964844,305.51202392578125,294.369140625
5152,CF532,CF532.jpg,CF532,3.033333333333333,F,-570.742309848401,-554.2258457121862,,290.5542297363281,321.58477783203125,301.9525146484375
5153,CF533,CF533.jpg,CF533,2.5166666666666666,F,-603.7503173641487,-594.157544903253,,336.5602722167969,343.6605224609375,336.0710754394531
5154,CF534,CF534.jpg,CF534,2.7333333333333334,F,-551.8404912270453,-544.2205525478964,,262.4884033203125,253.40866088867188,252.61459350585938
5155,AF310,AF310.jpg,AF310,2.4833333333333334,F,-496.01600618667624,-490.7871372879304,,161.1464385986328,204.68309020996094,176.6005096435547
5156,AF311,AF311.jpg,AF311,2.533333333333333,F,-523.2924906505392,-518.4331133163931,,229.06353759765625,278.158447265625,249.35350036621094
5157,AF312,AF312.jpg,AF312,2.2333333333333334,F,-518.0998773272371,-517.4421877919663,,213.9413604736328,226.64903259277344,214.07102966308594
5158,AF313,AF313.jpg,AF313,2.6,F,-509.26389267560046,-502.66942647893984,,217.28269958496094,244.5446319580078,225.30641174316406
5159,AF314,AF314.jpg,AF314,1.7333333333333334,F,-516.982811006246,-508.2673538170901,,211.3831787109375,243.11972045898438,221.700439453125
5160,AF315,AF315.jpg,AF315,3.2,F,-493.4224557229877,-488.0553305359606,,143.0614013671875,189.6003875732422,159.57289123535156
5161,AF316,AF316.jpg,AF316,2.433333333333333,F,-514.5697440390973,-515.012747215677,,248.97584533691406,267.1523132324219,252.8551788330078
5162,AF317,AF317.jpg,AF317,3.9166666666666665,F,-532.0169384114531,-530.778505920604,,223.6841583251953,259.0443420410156,236.2738800048828
5163,AF318,AF318.jpg,AF318,2.0166666666666666,F,-511.6748075409961,-511.99724105810566,,184.36056518554688,192.1949462890625,180.886474609375
5164,AF319,AF319.jpg,AF319,3.0166666666666666,F,-493.4890072502281,-490.71101188329885,,175.77487182617188,202.9027099609375,182.45335388183594
5165,AF32,AF32.jpg,AF32,3.15,F,-520.5466017109728,-516.7621254257338,,229.47311401367188,243.36148071289062,230.6456756591797
5166,AF320,AF320.jpg,AF320,2.333333333333333,F,-518.1272730687267,-515.8599856079694,,221.789306640625,238.14364624023438,224.07032775878906
5167,AF321,AF321.jpg,AF321,2.4166666666666665,F,-500.1686830700192,-497.5095697244507,,217.85447692871094,239.21524047851562,222.70680236816406
5168,AF322,AF322.jpg,AF322,1.8166666666666669,F,-495.83546028093025,-491.55512037252225,,207.69615173339844,215.1981201171875,204.89028930664062
5169,AF323,AF323.jpg,AF323,2.5166666666666666,F,-515.0273983650447,-509.88125367530574,,224.1613006591797,252.4532928466797,232.90887451171875
5170,AF324,AF324.jpg,AF324,2.833333333333333,F,-494.43031542284996,-490.92604336479894,,158.40673828125,195.23953247070312,169.8871612548828
5171,AF325,AF325.jpg,AF325,2.533333333333333,F,-511.6307138746622,-509.03315671323645,,239.75819396972656,259.9458312988281,244.50762939453125
5172,AF326,AF326.jpg,AF326,2.833333333333333,F,-518.7055560277903,-513.0156317707655,,204.53890991210938,237.9441680908203,215.59886169433594
5173,AF327,AF327.jpg,AF327,3.0166666666666666,F,-492.63641971451113,-488.8296611075637,,171.9822540283203,194.7995147705078,176.12051391601562
5174,AF328,AF328.jpg,AF328,2.85,F,-516.8861714599009,-513.4435277163934,,190.17262268066406,220.1451873779297,198.92417907714844
5175,AF329,AF329.jpg,AF329,3.1333333333333333,F,-504.0168201732383,-501.26970409030434,,178.68800354003906,184.9562530517578,174.1412353515625
5176,AM179,AM179.jpg,AM179,2.433333333333333,M,-520.0590103164179,,-510.71886449526085,274.43365478515625,223.16688537597656,244.57046508789062
5177,AM1790,AM1790.jpg,AM1790,4.083333333333333,M,-534.4019997856655,,-533.3826016104172,258.6595764160156,229.73074340820312,238.94888305664062
5178,AM1791,AM1791.jpg,AM1791,2.25,M,-530.6134732706068,,-520.0733377211644,253.9892578125,226.0410614013672,234.645751953125
5179,AM1792,AM1792.jpg,AM1792,3.333333333333333,M,-534.2580393854431,,-524.0830805073385,303.71221923828125,275.58038330078125,285.21728515625
5180,AM1793,AM1793.jpg,AM1793,2.6666666666666665,M,-497.65493630833635,,-489.385297262147,169.53460693359375,142.03643798828125,147.35752868652344
5181,AM1794,AM1794.jpg,AM1794,2.6,M,-499.6441791654794,,-492.6838758919449,211.9927978515625,192.14173889160156,195.41180419921875
5182,AM1795,AM1795.jpg,AM1795,4.483333333333333,M,-520.4908600932122,,-518.4613178627969,218.9156036376953,196.93994140625,201.5211181640625
5183,AM1796,AM1796.jpg,AM1796,3.95,M,-494.77741274136196,,-486.8756524356836,176.72601318359375,151.8412628173828,156.2050018310547
5184,AM1797,AM1797.jpg,AM1797,3.333333333333333,M,-505.2696379549885,,-495.4131558554841,195.25099182128906,164.71766662597656,172.86846923828125
5185,AM1798,AM1798.jpg,AM1798,3.0166666666666666,M,-529.1190692288893,,-518.7749406606205,258.5052185058594,233.14125061035156,240.51190185546875
5186,AM1799,AM1799.jpg,AM1799,2.966666666666667,M,-498.5738974497604,,-488.54313594076746,208.60447692871094,159.7061767578125,178.23304748535156
5187,AM18,AM18.jpg,AM18,3.85,M,-517.0327206101824,,-510.81250822214383,219.55291748046875,196.14947509765625,201.48233032226562
5188,AM180,AM180.jpg,AM180,2.6,M,-515.2401330018826,,-514.600480066998,211.81491088867188,211.63900756835938,205.144775390625
5189,AM1800,AM1800.jpg,AM1800,4.066666666666666,M,-499.0296737837384,,-488.2319063485664,179.70103454589844,147.86825561523438,155.99618530273438
5190,AM1801,AM1801.jpg,AM1801,4.45,M,-533.399201914585,,-519.12153361658,286.03021240234375,255.8396453857422,266.25115966796875
5191,AM1802,AM1802.jpg,AM1802,4.383333333333334,M,-533.1071443608635,,-519.19322151815,316.6208190917969,265.899658203125,287.6313171386719
5192,AM1803,AM1803.jpg,AM1803,2.716666666666667,M,-494.0792968557252,,-481.8044368233084,169.74838256835938,140.77403259277344,146.8740692138672
5193,AM1804,AM1804.jpg,AM1804,2.6166666666666667,M,-515.5726739688248,,-506.08994250314964,214.8527374267578,187.55255126953125,194.74317932128906
5194,AM1805,AM1805.jpg,AM1805,3.6666666666666665,M,-505.72973601760714,,-493.1163262103007,203.805908203125,164.94557189941406,177.8426513671875
5195,AM1445,AM1445.jpg,AM1445,2.6666666666666665,M,-520.5332971813256,,-511.08261596434596,244.5272979736328,211.34542846679688,222.45518493652344
5196,AM1446,AM1446.jpg,AM1446,2.7333333333333334,M,-494.1055915998692,,-485.39836921898006,180.94345092773438,164.5323486328125,164.80833435058594
5197,AM1447,AM1447.jpg,AM1447,2.75,M,-504.25499263101017,,-496.80083817396644,186.85464477539062,171.12435913085938,171.33351135253906
5198,AM1448,AM1448.jpg,AM1448,2.5,M,-527.3348045472576,,-519.3087320351401,290.986572265625,257.6833190917969,269.8017883300781
5199,AM1449,AM1449.jpg,AM1449,2.4,M,-546.5667280267921,,-541.2409314109683,296.97467041015625,261.6249084472656,274.9124450683594
5200,AM145,AM145.jpg,AM145,3.033333333333333,M,-517.0482177782912,,-516.4510673198539,231.7242431640625,210.931884765625,215.29112243652344
5201,AM1450,AM1450.jpg,AM1450,2.6666666666666665,M,-551.7079070674639,,-544.9227909312878,284.7352294921875,284.5981140136719,279.80560302734375
5202,AM1451,AM1451.jpg,AM1451,2.3833333333333333,M,-508.23499479322453,,-498.4055879158162,215.7591552734375,189.08883666992188,195.98312377929688
5203,AM1452,AM1452.jpg,AM1452,2.4833333333333334,M,-505.5316496193351,,-500.21819530493445,205.03897094726562,177.70040893554688,184.5678253173828
5204,AM1453,AM1453.jpg,AM1453,2.083333333333333,M,-511.36704044495457,,-501.10813201463213,220.74900817871094,176.41009521484375,192.82479858398438
5205,AM1454,AM1454.jpg,AM1454,2.6166666666666667,M,-508.076885265665,,-497.7972599579182,273.3934020996094,255.66302490234375,259.44140625
5206,AM1455,AM1455.jpg,AM1455,1.75,M,-515.0554028615833,,-506.16033960030455,228.5606689453125,199.66416931152344,208.10800170898438
5207,AM1456,AM1456.jpg,AM1456,2.85,M,-497.5105528013113,,-490.1185894685706,207.89718627929688,193.0926513671875,193.672607421875
5208,AM1457,AM1457.jpg,AM1457,2.55,M,-482.92570226514397,,-472.30454181266225,193.1812286376953,155.88609313964844,167.5285186767578
5209,AM1458,AM1458.jpg,AM1458,1.6666666666666667,M,-501.9220616913274,,-492.78580982119894,200.2761993408203,175.82545471191406,181.02110290527344
5210,AM1459,AM1459.jpg,AM1459,3.2,M,-495.94039188708115,,-487.6867505669138,169.19996643066406,143.86851501464844,148.0522003173828
5211,AM146,AM146.jpg,AM146,2.966666666666667,M,-502.41151769319805,,-495.1676868133047,195.58273315429688,167.0152130126953,174.15342712402344
5212,AM1460,AM1460.jpg,AM1460,2.1166666666666667,M,-535.302778074989,,-525.3483776674125,253.8229217529297,214.62417602539062,229.13072204589844
5213,AM1461,AM1461.jpg,AM1461,3.65,M,-498.4027365561107,,-490.12396144432574,201.8084259033203,160.09616088867188,174.45570373535156
5214,AM1825,AM1825.jpg,AM1825,2.35,M,-497.3879464873255,,-491.25332194682596,220.06336975097656,202.8346710205078,205.03895568847656
5215,AM1826,AM1826.jpg,AM1826,2.8,M,-498.1620022363878,,-485.9082880964728,178.53329467773438,167.188720703125,164.8307342529297
5216,AM1827,AM1827.jpg,AM1827,2.7666666666666666,M,-498.04218392576354,,-493.5963838482197,187.77638244628906,178.61221313476562,175.60525512695312
5217,AM1828,AM1828.jpg,AM1828,2.6,M,-565.2042457417016,,-559.2151157920428,297.7835388183594,279.0843505859375,283.79150390625
5218,AM1829,AM1829.jpg,AM1829,3.1,M,-525.1370706920198,,-525.3208138137884,237.0525360107422,219.06460571289062,222.14334106445312
5219,AM183,AM183.jpg,AM183,2.966666666666667,M,-514.753791217135,,-503.9990577466116,235.8556671142578,199.779052734375,212.1929931640625
5220,AM1830,AM1830.jpg,AM1830,2.783333333333333,M,-489.6525576564221,,-477.7397621878507,214.09902954101562,163.71751403808594,183.24024963378906
5221,AM1831,AM1831.jpg,AM1831,3.5166666666666666,M,-540.4879616209473,,-536.2185251023218,239.19000244140625,219.83419799804688,223.6638946533203
5222,AM1832,AM1832.jpg,AM1832,3.566666666666667,M,-501.5696288975851,,-490.2981225180576,178.4063720703125,141.7609405517578,152.37640380859375
5223,AM1833,AM1833.jpg,AM1833,3.5,M,-499.0834177189237,,-493.6914111975002,236.07229614257812,222.43263244628906,223.29193115234375
5224,AM1834,AM1834.jpg,AM1834,3.5166666666666666,M,-511.7695532538235,,-501.6170033736594,229.2279510498047,196.7819061279297,207.09988403320312
5225,AM1835,AM1835.jpg,AM1835,3.6166666666666663,M,-530.1300012126354,,-520.8921956547647,287.3671875,256.12823486328125,267.1083984375
5226,AM1836,AM1836.jpg,AM1836,4.066666666666666,M,-578.3508115510898,,-570.3510558793888,328.6943664550781,293.9410095214844,307.37066650390625
5227,AM1837,AM1837.jpg,AM1837,4.65,M,-540.9021091704233,,-543.9929032940485,248.86758422851562,233.63209533691406,235.617431640625
5228,AM1838,AM1838.jpg,AM1838,4.6,M,-542.5348165077783,,-534.1041102061424,265.585693359375,227.49656677246094,241.66360473632812
5229,AM1839,AM1839.jpg,AM1839,2.6166666666666667,M,-502.47876756113527,,-493.66492390262493,187.43789672851562,166.3151092529297,169.27169799804688
5230,AM184,AM184.jpg,AM184,2.0,M,-513.1196679547086,,-504.98838224957694,217.72738647460938,215.15130615234375,210.00889587402344
5231,AM1840,AM1840.jpg,AM1840,3.35,M,-498.2422570259929,,-495.1427932990051,162.65939331054688,159.1520233154297,152.1505889892578
5232,AM1841,AM1841.jpg,AM1841,2.4,M,-496.9960415185307,,-484.9984470500628,201.2105255126953,165.65525817871094,176.6911163330078
5233,AF1260,AF1260.jpg,AF1260,3.716666666666667,F,-523.9410904658255,-516.824271441407,,218.27098083496094,262.89520263671875,235.8688507080078
5234,AF1261,AF1261.jpg,AF1261,3.8333333333333335,F,-524.9598343172457,-516.4448146881246,,231.8859100341797,281.8410949707031,252.70297241210938
5235,AF1262,AF1262.jpg,AF1262,3.8,F,-521.178999113386,-520.9361231752267,,202.3201904296875,229.94801330566406,210.14480590820312
5236,AF1263,AF1263.jpg,AF1263,3.1166666666666667,F,-500.6628879230991,-496.01375404155067,,216.65399169921875,245.3856658935547,225.46087646484375
5237,AF1264,AF1264.jpg,AF1264,2.9,F,-516.3627931092368,-506.8532297672875,,222.33267211914062,250.90843200683594,231.1914825439453
5238,AF1265,AF1265.jpg,AF1265,4.383333333333334,F,-548.0279852828427,-539.09702260122,,244.9202423095703,295.67938232421875,266.3872375488281
5239,AF1266,AF1266.jpg,AF1266,3.816666666666667,F,-518.4480592456094,-517.1726912337756,,191.90512084960938,222.04139709472656,200.80099487304688
5240,AF1267,AF1267.jpg,AF1267,3.433333333333333,F,-501.7649402965443,-498.34005109568625,,171.78981018066406,203.4807891845703,180.8705291748047
5241,AF1268,AF1268.jpg,AF1268,4.05,F,-515.1177230241183,-511.7289130079647,,221.48928833007812,252.68411254882812,231.75299072265625
5242,AF1269,AF1269.jpg,AF1269,3.4833333333333334,F,-539.7138307402794,-534.7279031356986,,227.25228881835938,265.1423034667969,241.30496215820312
5243,AF127,AF127.jpg,AF127,2.9,F,-499.3357575425331,-496.11674372443633,,147.45437622070312,176.05673217773438,153.70571899414062
5244,AF1270,AF1270.jpg,AF1270,4.166666666666667,F,-485.58882731270637,-482.3066358531274,,128.0368194580078,163.9474639892578,137.44879150390625
5245,AF1271,AF1271.jpg,AF1271,3.333333333333333,F,-529.4118617256504,-530.8162919078804,,259.4678649902344,270.0992126464844,259.6047668457031
5246,AF1272,AF1272.jpg,AF1272,3.9,F,-527.920228881487,-519.1133060481629,,253.04885864257812,304.3091735839844,274.90899658203125
5247,AF1273,AF1273.jpg,AF1273,1.2833333333333334,F,-523.9040251110847,-530.0860651348728,,202.19129943847656,212.52969360351562,200.70164489746094
5248,AF1274,AF1274.jpg,AF1274,3.1166666666666667,F,-507.466319666145,-504.709003226405,,217.86119079589844,240.73220825195312,223.52587890625
5249,AF1275,AF1275.jpg,AF1275,3.55,F,-501.1289925403657,-498.3471262952796,,168.17576599121094,217.24273681640625,187.06900024414062
5250,AF1276,AF1276.jpg,AF1276,2.0166666666666666,F,-501.0673470892433,-502.02970449276944,,186.42701721191406,184.57435607910156,177.95347595214844
5251,AF1277,AF1277.jpg,AF1277,3.716666666666667,F,-519.3950363160352,-511.32703387082006,,234.804443359375,280.34442138671875,253.21754455566406
5252,AF1278,AF1278.jpg,AF1278,3.566666666666667,F,-495.52453031072724,-495.43496292482234,,171.03839111328125,183.31533813476562,169.36761474609375
5253,AF1279,AF1279.jpg,AF1279,4.133333333333334,F,-525.6023403219726,-521.258143311379,,212.35011291503906,230.60523986816406,215.38739013671875
5254,AM1549,AM1549.jpg,AM1549,2.2666666666666666,M,-517.3194853211679,,-508.91643284690116,217.6057891845703,186.88096618652344,195.94503784179688
5255,AM155,AM155.jpg,AM155,3.7666666666666666,M,-493.7921537495116,,-482.922287150261,183.5972900390625,146.2004852294922,157.47171020507812
5256,AM1550,AM1550.jpg,AM1550,2.8666666666666667,M,-498.51193046164155,,-492.28958801775394,175.96788024902344,160.27406311035156,159.94468688964844
5257,AM1551,AM1551.jpg,AM1551,2.45,M,-494.50155630769603,,-484.4273999067831,178.4940643310547,157.9945831298828,160.2101287841797
5258,AM1552,AM1552.jpg,AM1552,2.583333333333333,M,-494.07353313154476,,-483.62597124917664,229.00265502929688,197.7381134033203,207.43040466308594
5259,AM1553,AM1553.jpg,AM1553,2.85,M,-505.2849411199554,,-495.5623567784402,177.64207458496094,144.24667358398438,153.0946502685547
5260,AM1554,AM1554.jpg,AM1554,2.7,M,-532.5298819879497,,-533.4149733164813,291.5417175292969,269.80230712890625,275.9547119140625
5261,AM1555,AM1555.jpg,AM1555,2.8666666666666667,M,-518.758112496128,,-513.6194798864313,214.4170684814453,198.8783416748047,200.0492706298828
5262,AM1556,AM1556.jpg,AM1556,2.75,M,-516.3906157265978,,-512.5861297156071,223.8184051513672,184.8941192626953,198.48509216308594
5263,AM1557,AM1557.jpg,AM1557,2.1166666666666667,M,-513.5488539353341,,-503.8556104542661,237.2274627685547,213.31515502929688,219.4224090576172
5264,AM1558,AM1558.jpg,AM1558,1.9166666666666667,M,-539.4322296947732,,-540.4507481313328,254.78897094726562,254.76734924316406,249.33509826660156
5265,AM1559,AM1559.jpg,AM1559,2.716666666666667,M,-528.8808982353203,,-521.734733861001,252.88861083984375,224.73419189453125,233.4204559326172
