,Model,Image,y_pred,y_true,sexe_f_prob,Attractive,GenderSelf,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
4788,CF437,CF437.jpg,0,0,0.9171008,2.8833333333333333,F,-530.02624214968,-528.9134626981794,,547.7894897460938,574.822021484375,550.376708984375
4789,CF438,CF438.jpg,0,0,0.99901116,2.216666666666667,F,-488.8675195185957,-476.7237831651125,,450.19012451171875,456.57562255859375,439.5838317871094
4790,CF439,CF439.jpg,0,0,0.9990792,2.683333333333333,F,-468.6357522336103,-458.124105476967,,361.3995056152344,446.9463195800781,390.9642333984375
4791,CF44,CF44.jpg,1,0,0.14751963,2.6333333333333333,F,-476.4341290851562,-482.1342890193169,,453.14227294921875,414.9779052734375,420.047607421875
4792,CF440,CF440.jpg,0,0,0.98615485,3.1166666666666667,F,-539.1124843894927,-536.0399374840465,,451.76275634765625,485.0394592285156,455.3505859375
4793,CF441,CF441.jpg,1,0,0.30726293,2.55,F,-508.51134255905095,-503.4791777941969,,474.88946533203125,503.37091064453125,476.56988525390625
4794,CF442,CF442.jpg,0,0,0.9981053,2.55,F,-469.92411210067814,-460.59187795528806,,420.24249267578125,466.20599365234375,429.7018127441406
4795,CF443,CF443.jpg,1,0,0.011323476,2.316666666666667,F,-487.0733919724196,-507.8333554908194,,414.83709716796875,350.40716552734375,367.5666198730469
4796,CF444,CF444.jpg,0,0,0.9975547,2.2666666666666666,F,-468.4264199338459,-458.6367085888708,,339.8565368652344,401.1859130859375,354.8154602050781
4797,AM446,AM446.jpg,1,1,0.0076161707,2.85,M,-419.1942816310808,,-409.9145855276609,291.5411682128906,172.81175231933594,212.3624267578125
4798,AM447,AM447.jpg,1,1,0.019464683,2.4166666666666665,M,-405.07524746414816,,-395.6439410349524,278.1571960449219,212.5542449951172,221.2308807373047
4799,AM448,AM448.jpg,1,1,0.1967862,2.05,M,-410.09355194583986,,-405.9188259306375,252.60528564453125,236.19137573242188,217.8660888671875
4800,AM449,AM449.jpg,1,1,0.0002079969,2.3666666666666667,M,-442.48690691372826,,-428.11820147411936,403.619873046875,285.39544677734375,331.4325256347656
4801,AM45,AM45.jpg,0,1,0.9641247,4.266666666666667,M,-456.5464079680727,,-461.1976313150279,330.0533447265625,348.9327697753906,320.95538330078125
4802,AM450,AM450.jpg,1,1,0.3444194,2.1,M,-425.14245180505856,,-427.9869326813631,318.9600830078125,308.3695068359375,293.3962707519531
4803,AM451,AM451.jpg,1,1,0.0017056989,2.6666666666666665,M,-443.76977506974754,,-444.7711567803918,335.6352844238281,288.2249450683594,292.45526123046875
4804,AM452,AM452.jpg,1,1,0.00019776705,2.3,M,-431.59057289317997,,-422.9366091171408,385.22698974609375,262.91253662109375,310.5304260253906
4805,AM453,AM453.jpg,1,1,0.0010361949,2.7333333333333334,M,-410.21288665037736,,-399.6602754806183,278.6696472167969,180.27630615234375,206.75082397460938
4806,AM454,AM454.jpg,1,1,0.041534975,2.4,M,-412.03503019822836,,-405.69069688961406,249.7095489501953,221.9045867919922,208.48495483398438
4807,AM455,AM455.jpg,1,1,0.003931292,3.433333333333333,M,-444.5987142688413,,-428.77447485890735,395.97039794921875,285.5665588378906,326.86102294921875
4808,AM456,AM456.jpg,1,1,0.0075269705,3.1166666666666667,M,-415.7791344206595,,-409.85896379533887,295.2670593261719,238.66409301757812,244.41629028320312
4809,AM457,AM457.jpg,1,1,0.05005636,2.6,M,-427.28367396512573,,-419.8808808468522,290.99969482421875,210.59625244140625,228.4371337890625
4810,AM458,AM458.jpg,1,1,0.00391809,2.5,M,-432.1073893786312,,-422.0082843794703,280.69268798828125,246.31886291503906,239.5796356201172
4811,AM459,AM459.jpg,0,1,0.636078,2.55,M,-430.98961327955806,,-428.3712669294423,244.51010131835938,229.77598571777344,209.66357421875
4812,AM46,AM46.jpg,1,1,0.011873395,3.7,M,-406.31581512279985,,-396.3799454187352,298.5630187988281,224.15872192382812,239.50204467773438
4813,AM460,AM460.jpg,1,1,0.012167424,3.25,M,-412.5185245053915,,-402.73486460198643,261.3872985839844,188.2670440673828,198.87591552734375
4814,AM461,AM461.jpg,1,1,0.00090310595,2.316666666666667,M,-434.3146007339534,,-426.111520879699,331.7686462402344,238.62403869628906,266.7839050292969
4815,AM462,AM462.jpg,1,1,4.3292125e-06,2.45,M,-445.0890677630242,,-432.6188953656033,356.5998840332031,235.7094268798828,281.120849609375
4816,AM463,AM463.jpg,1,1,0.0393703,2.933333333333333,M,-399.997710833679,,-388.1399526373237,223.22433471679688,155.3172149658203,156.9840545654297
4817,AF1464,AF1464.jpg,0,0,0.9991171,3.433333333333333,F,-424.81792425545035,-421.9588531458212,,233.94874572753906,308.2134094238281,250.06295776367188
4818,AF1465,AF1465.jpg,0,0,0.9999578,4.033333333333333,F,-436.13648262364535,-435.0689844823414,,308.8789978027344,395.9986572265625,337.31036376953125
4819,AF1466,AF1466.jpg,0,0,0.99990225,3.7,F,-451.3221318281653,-445.4192747364836,,304.3814392089844,434.0608215332031,358.0448913574219
4820,AF1467,AF1467.jpg,0,0,0.99995625,3.716666666666667,F,-430.448145234713,-422.7219098262093,,307.2880859375,428.92181396484375,356.18487548828125
4821,AF1468,AF1468.jpg,0,0,0.99930394,4.383333333333334,F,-407.43678072667103,-402.8553373600931,,181.87771606445312,301.7871398925781,223.03631591796875
4822,AF1469,AF1469.jpg,0,0,0.99977726,4.033333333333333,F,-450.35611638222946,-440.33725818940565,,314.7635498046875,444.7939453125,368.9533386230469
4823,AF147,AF147.jpg,0,0,0.9993819,2.35,F,-403.6517288986791,-400.9283382580452,,160.42213439941406,258.8212890625,184.47109985351562
4824,AF1470,AF1470.jpg,0,0,0.9995017,3.216666666666667,F,-418.8111491824329,-417.6113154720013,,249.45652770996094,301.5621643066406,253.47950744628906
4825,AF1471,AF1471.jpg,0,0,0.99997544,3.2666666666666666,F,-450.409170693343,-453.6475035694251,,311.32952880859375,404.156982421875,343.2232360839844
4826,AF1472,AF1472.jpg,0,0,0.999987,3.8,F,-435.1352102684363,-430.6133987719713,,209.68060302734375,333.10443115234375,255.20571899414062
4827,AF1473,AF1473.jpg,0,0,0.99972695,2.816666666666667,F,-418.52492937073754,-416.21228143605873,,299.8997802734375,390.5123291015625,329.981201171875
4828,AF1474,AF1474.jpg,0,0,0.9999629,4.033333333333333,F,-456.9481899336148,-441.6474777821679,,356.4759216308594,508.22515869140625,424.67828369140625
4829,AF1475,AF1475.jpg,0,0,0.7614433,1.6833333333333331,F,-426.55968094784066,-425.3962276270273,,316.2628173828125,315.1123962402344,295.51092529296875
4830,AF1476,AF1476.jpg,0,0,0.9935661,4.283333333333333,F,-414.18015373921645,-410.1730592686394,,180.96803283691406,258.4835510253906,193.51821899414062
4831,AF1477,AF1477.jpg,0,0,0.9840062,4.1,F,-437.40942679840094,-435.69986864785034,,303.5307312011719,349.8783264160156,308.1242980957031
4832,AF1478,AF1478.jpg,0,0,0.9927946,3.95,F,-437.31498867352184,-437.9572251164622,,294.4220275878906,336.0353698730469,295.7529296875
4833,AF1479,AF1479.jpg,0,0,0.98537815,3.9,F,-496.65612549632465,-482.12842844622406,,432.84039306640625,525.9122314453125,468.6522521972656
4834,AF148,AF148.jpg,1,0,0.4020879,1.9166666666666667,F,-421.80485917149804,-428.6052083854444,,261.177001953125,270.5511169433594,241.60585021972656
4835,AF1480,AF1480.jpg,0,0,0.9999654,2.7333333333333334,F,-419.2177479351802,-417.3589514173857,,212.9773712158203,346.76708984375,265.46392822265625
4836,AF1481,AF1481.jpg,0,0,0.9996748,3.933333333333333,F,-417.7827403994502,-423.21482386583546,,243.26995849609375,339.0107727050781,273.3532409667969
4837,AF1482,AF1482.jpg,0,0,0.99983466,3.316666666666667,F,-430.3508316176592,-427.29346936758054,,235.32696533203125,365.1889953613281,286.423828125
4838,CF288,CF288.jpg,0,0,0.9994062,3.083333333333333,F,-552.3576398764872,-547.8361610702909,,417.8624267578125,488.9603271484375,441.03662109375
4839,CF289,CF289.jpg,0,0,0.9991228,3.1666666666666665,F,-514.016668145963,-516.0161438174946,,348.120849609375,375.4928894042969,344.6146240234375
4840,CF29,CF29.jpg,0,0,0.9978846,2.6166666666666667,F,-512.7687839751546,-491.686659203615,,450.7110595703125,530.5783081054688,479.5774841308594
4841,CF290,CF290.jpg,1,0,0.01901623,2.75,F,-468.7931666490165,-466.3095503719995,,425.2906799316406,392.1082763671875,393.6727600097656
4842,CF291,CF291.jpg,0,0,0.952772,3.3,F,-469.44187886482007,-463.3231466810724,,458.96197509765625,497.684326171875,465.6560974121094
4843,CF292,CF292.jpg,0,0,0.9789531,2.5166666666666666,F,-482.10658613450653,-472.066599659999,,313.6546936035156,360.12384033203125,318.90740966796875
4844,CF293,CF293.jpg,0,0,0.9999982,3.183333333333333,F,-497.9516661616715,-495.7448656382328,,376.7510070800781,413.98919677734375,379.910400390625
4845,CF294,CF294.jpg,1,0,0.042198543,2.6666666666666665,F,-454.73216717334844,-463.9508240033015,,361.28656005859375,321.7669982910156,323.57177734375
4846,CF295,CF295.jpg,0,0,0.9923304,3.8,F,-510.49524977201384,-504.70564981801226,,418.4131774902344,453.1441955566406,421.7491455078125
4847,CF296,CF296.jpg,0,0,0.5179837,3.1666666666666665,F,-456.5902080167822,-457.638272990206,,315.7655334472656,298.123291015625,286.2872619628906
4848,CF297,CF297.jpg,0,0,0.93360376,2.433333333333333,F,-473.4460536801204,-476.6305100903884,,364.9495849609375,354.8061218261719,342.3529052734375
4849,CF298,CF298.jpg,0,0,0.99997735,2.933333333333333,F,-482.9245936302335,-472.95560374419557,,372.96954345703125,479.9715881347656,415.2195129394531
4850,CF299,CF299.jpg,0,0,0.99465805,3.7666666666666666,F,-510.2064872948013,-506.64387510485085,,438.75457763671875,488.0174865722656,450.5563659667969
4851,CF3,CF3.jpg,0,0,0.9993709,4.283333333333333,F,-575.6847481201384,-569.7396317462856,,532.3157958984375,547.8762817382812,528.6132202148438
4852,CF30,CF30.jpg,0,0,0.95149595,3.3666666666666667,F,-545.308230045179,-535.7250810165276,,559.7013549804688,594.1134033203125,566.379638671875
4853,CF300,CF300.jpg,1,0,0.41115585,2.216666666666667,F,-499.547954220096,-499.24508502710904,,430.049560546875,417.4461975097656,408.98614501953125
4854,CF301,CF301.jpg,0,0,0.9996043,3.7666666666666666,F,-471.9425975807304,-468.45968852467587,,301.0582580566406,345.05218505859375,304.1648254394531
4855,CF302,CF302.jpg,0,0,0.995928,2.7,F,-479.1318101972005,-472.5127940241705,,376.41162109375,415.3471984863281,380.4828796386719
4856,CF303,CF303.jpg,0,0,0.99356973,2.6666666666666665,F,-441.12848594634016,-438.33826097776785,,326.24603271484375,351.99981689453125,320.6834716796875
4857,CF304,CF304.jpg,0,0,0.99997926,3.0166666666666666,F,-497.61230121472295,-485.4366389101782,,438.7572937011719,518.3908081054688,467.2110900878906
4858,AM1327,AM1327.jpg,1,1,0.007175512,2.6666666666666665,M,-410.4971018394329,,-397.780620959567,279.5524597167969,185.42257690429688,209.6026611328125
4859,AM1328,AM1328.jpg,1,1,0.0060126428,2.4,M,-435.43283355690596,,-435.98063214105605,332.3062744140625,295.86370849609375,294.3622131347656
4860,AM1329,AM1329.jpg,1,1,0.024802115,2.7,M,-429.1676696529211,,-417.71335459336245,295.2352600097656,249.85305786132812,249.92584228515625
4861,AM133,AM133.jpg,1,1,0.3196274,3.1,M,-438.98642402302534,,-457.49880376571434,308.2361755371094,334.3734436035156,301.7868347167969
4862,AM1330,AM1330.jpg,1,1,4.742155e-06,2.833333333333333,M,-409.76692042298396,,-399.373099411284,282.4584655761719,166.17007446289062,203.38478088378906
4863,AM1331,AM1331.jpg,1,1,0.070249915,2.65,M,-411.6511777907403,,-399.96464378644055,315.30108642578125,249.01995849609375,261.496826171875
4864,AM1332,AM1332.jpg,1,1,0.011861507,2.433333333333333,M,-426.30587605822245,,-421.2552044350304,316.0517272949219,262.388671875,268.3951721191406
4865,AM1333,AM1333.jpg,1,1,0.07563305,2.55,M,-421.0306562817329,,-413.15829713310455,294.0189514160156,237.34674072265625,243.01853942871094
4866,AM1334,AM1334.jpg,1,1,0.3103844,2.1,M,-436.9058434258015,,-436.53370295918415,286.5010070800781,262.7574157714844,251.4554901123047
4867,AM1335,AM1335.jpg,1,1,0.15474434,2.833333333333333,M,-403.57827485452793,,-395.2611925516854,192.14451599121094,154.70445251464844,134.51470947265625
4868,AM1336,AM1336.jpg,1,1,0.43156806,2.533333333333333,M,-420.21904733292394,,-412.37231579101206,249.81605529785156,203.7782745361328,199.08428955078125
4869,AM1337,AM1337.jpg,1,1,0.0209771,2.533333333333333,M,-456.42395706883906,,-453.6320766722067,375.73150634765625,295.33807373046875,319.1662292480469
4870,AM1338,AM1338.jpg,1,1,0.0021942286,2.433333333333333,M,-407.38392640752,,-398.27754227888795,277.4657287597656,169.67832946777344,201.38697814941406
4871,AM1339,AM1339.jpg,1,1,0.001547861,2.2666666666666666,M,-417.34182808704765,,-408.7084365978816,275.4202575683594,200.68209838867188,213.85171508789062
4872,AM134,AM134.jpg,1,1,0.012536263,3.983333333333333,M,-439.66531976557025,,-423.441749483077,377.8171081542969,287.4601135253906,316.7921447753906
4873,AM1340,AM1340.jpg,1,1,0.19641386,2.6166666666666667,M,-426.2713947999701,,-417.2619157805635,326.8761901855469,271.23675537109375,279.0635070800781
4874,AM1341,AM1341.jpg,1,1,0.4246235,2.85,M,-406.45067752124135,,-395.43333773592235,272.9487609863281,222.04063415527344,222.64154052734375
4875,AM1342,AM1342.jpg,1,1,0.0032423618,2.583333333333333,M,-412.7141231195964,,-401.8625084722107,297.55853271484375,207.3751220703125,231.17198181152344
4876,AM1343,AM1343.jpg,1,1,0.4240447,2.5,M,-408.60149853905716,,-397.70943825760594,319.7543640136719,280.0251770019531,279.27801513671875
4877,AM1407,AM1407.jpg,1,1,0.0044205203,2.4833333333333334,M,-410.19282371434736,,-397.98310828461047,284.57940673828125,192.82571411132812,216.22055053710938
4878,AM1408,AM1408.jpg,0,1,0.6228789,2.533333333333333,M,-434.34114533251034,,-433.36423393714495,304.57061767578125,290.0707092285156,275.8982849121094
4879,AM1409,AM1409.jpg,1,1,1.2701527e-06,3.1,M,-418.99193080620535,,-405.7987420461689,366.3404541015625,216.26930236816406,279.5650329589844
4880,AM141,AM141.jpg,1,1,0.000112401285,3.7666666666666666,M,-411.9174278019908,,-399.4617960800648,332.16827392578125,187.1426544189453,245.65585327148438
4881,AM1410,AM1410.jpg,1,1,0.001025564,2.566666666666667,M,-402.6195334689311,,-391.223005402849,287.13690185546875,142.16326904296875,197.47589111328125
4882,AM1411,AM1411.jpg,1,1,0.0024974807,2.7,M,-410.65516444866245,,-399.43427352791826,328.3462829589844,215.6294708251953,254.6004638671875
4883,AM1412,AM1412.jpg,0,1,0.9838484,2.816666666666667,M,-432.98275388794286,,-424.6362275791341,360.72998046875,355.6377868652344,340.5435485839844
4884,AM1413,AM1413.jpg,1,1,0.068260066,2.833333333333333,M,-426.2834337879551,,-418.78768537158976,324.25543212890625,261.9457702636719,273.0317077636719
4885,AM1414,AM1414.jpg,1,1,0.022597492,2.65,M,-423.6508597819927,,-411.9687397938267,379.80908203125,305.576416015625,326.318359375
4886,AM1415,AM1415.jpg,1,1,0.03720037,2.183333333333333,M,-451.1375732142558,,-446.27820748213963,392.60247802734375,333.8495178222656,347.07904052734375
4887,AM1416,AM1416.jpg,0,1,0.53239137,2.8,M,-398.6929069673186,,-390.6218461034851,223.49481201171875,174.61264038085938,166.99545288085938
4888,AM1417,AM1417.jpg,0,1,0.9989126,2.4,M,-444.5667042242109,,-438.04508526123436,258.6010437011719,301.79296875,258.1559143066406
4889,AM1418,AM1418.jpg,1,1,0.036676843,2.5,M,-410.3321939044978,,-398.75614613228566,278.86846923828125,190.447998046875,211.39242553710938
4890,AM1419,AM1419.jpg,0,1,0.63264775,1.8166666666666669,M,-418.46128353950024,,-410.69650946185783,294.6830749511719,233.37501525878906,241.49270629882812
4891,AM142,AM142.jpg,0,1,0.7591081,3.083333333333333,M,-493.3408810426236,,-502.97579615962366,414.074462890625,383.39788818359375,383.26690673828125
4892,AM1420,AM1420.jpg,1,1,0.0042763664,2.85,M,-426.94171425051854,,-416.0897026165069,366.8648681640625,249.32447814941406,293.33258056640625
4893,AM1421,AM1421.jpg,0,1,0.94726217,2.85,M,-411.7685490756647,,-408.9830872173172,238.27764892578125,262.6368408203125,224.82191467285156
4894,AM1422,AM1422.jpg,1,1,0.12330361,2.816666666666667,M,-439.3885497301353,,-430.1641358713799,306.5567626953125,226.2523651123047,245.46142578125
4895,AM1423,AM1423.jpg,0,1,0.71903026,2.316666666666667,M,-411.10184941380123,,-404.06635527746306,288.4544982910156,248.45758056640625,245.22705078125
4896,AM1424,AM1424.jpg,0,1,0.9952815,2.783333333333333,M,-401.41381629869517,,-391.6557634213091,229.0476837158203,223.60621643066406,197.22833251953125
4897,AM1425,AM1425.jpg,1,1,0.022496467,2.316666666666667,M,-427.5166482339221,,-420.78659694562305,310.259765625,278.8479309082031,273.269775390625
4898,AM1365,AM1365.jpg,1,1,0.00013283912,2.55,M,-404.3854517625995,,-391.73847047632825,295.90631103515625,158.4400177001953,209.76087951660156
4899,AM1366,AM1366.jpg,0,1,0.5073442,2.8,M,-427.84696799676834,,-415.8041361826819,308.5336608886719,283.5365905761719,274.7012023925781
4900,AM1367,AM1367.jpg,1,1,0.11039456,2.4,M,-442.3503660618232,,-442.7002811795371,318.10894775390625,277.5746765136719,277.10687255859375
4901,AM1368,AM1368.jpg,1,1,0.41393498,2.716666666666667,M,-406.8836475406118,,-394.9703474345761,258.64794921875,210.65829467773438,208.09988403320312
4902,AM1369,AM1369.jpg,1,1,0.031610973,2.583333333333333,M,-414.5977869367763,,-402.5711898513255,288.1533508300781,202.56784057617188,222.9366912841797
4903,AM137,AM137.jpg,1,1,0.0034650564,4.25,M,-418.73103027244383,,-410.6313261844783,277.179443359375,201.2094268798828,215.2313995361328
4904,AM1370,AM1370.jpg,1,1,0.0018411961,2.9833333333333334,M,-429.0427220005645,,-419.67417713110444,327.3316955566406,217.34613037109375,254.6770782470703
4905,AM1371,AM1371.jpg,0,1,0.8504847,2.65,M,-418.3583361344825,,-409.5698878067826,281.8263244628906,213.92494201660156,224.19345092773438
4906,AM1372,AM1372.jpg,1,1,8.482122e-05,2.4833333333333334,M,-423.74792253067557,,-411.0609357834672,368.962158203125,221.62661743164062,283.3609924316406
4907,AM1373,AM1373.jpg,1,1,0.012022985,2.066666666666667,M,-412.2693377397341,,-398.42522164761465,310.7026672363281,216.0838165283203,243.47877502441406
4908,AM1374,AM1374.jpg,1,1,0.0009888221,2.65,M,-431.39864131839283,,-420.6160013857761,342.4419860839844,232.22999572753906,270.6776123046875
4909,AM1375,AM1375.jpg,1,1,0.0002783275,2.8833333333333333,M,-413.13672711201036,,-407.04914200832593,281.0355529785156,204.09202575683594,219.05479431152344
4910,AM1376,AM1376.jpg,1,1,0.001685716,2.6,M,-421.4213489371826,,-409.9525078476761,292.2740478515625,195.23526000976562,222.3470001220703
4911,AM1377,AM1377.jpg,1,1,0.022965051,2.216666666666667,M,-419.48962346393057,,-415.0070962608522,280.6603698730469,235.34381103515625,233.97903442382812
4912,AM1378,AM1378.jpg,1,1,0.0013461924,2.6666666666666665,M,-428.1773091308628,,-420.28513333003787,333.8570556640625,245.697265625,271.2592468261719
4913,AM1379,AM1379.jpg,1,1,0.00014128533,2.466666666666667,M,-411.3984246290169,,-401.1239143695348,297.7720947265625,216.64610290527344,235.51983642578125
4914,AM138,AM138.jpg,1,1,0.00042934678,3.2333333333333334,M,-433.93581283810045,,-425.57342190976544,319.3564147949219,271.33526611328125,274.7242431640625
4915,AM1380,AM1380.jpg,1,1,3.0165571e-05,2.833333333333333,M,-428.59354893845716,,-414.89503297886444,345.4592590332031,214.87860107421875,265.37744140625
4916,AM1381,AM1381.jpg,1,1,0.009495943,2.6666666666666665,M,-442.623382347064,,-433.72745493755474,342.9477844238281,255.0154571533203,281.052978515625
4917,AM1382,AM1382.jpg,0,1,0.8781423,2.1166666666666667,M,-431.9103036698847,,-422.7402560991875,372.36480712890625,364.2948913574219,351.2134704589844
4918,AM1383,AM1383.jpg,1,1,0.3544309,2.35,M,-450.07830985943696,,-441.03795110644165,383.2395935058594,317.7981262207031,334.068603515625
4919,AM1384,AM1384.jpg,0,1,0.9773412,2.466666666666667,M,-438.84879297448924,,-444.0851137745143,303.2120666503906,284.1746520996094,272.05535888671875
4920,AM1385,AM1385.jpg,1,1,0.105361596,2.5166666666666666,M,-423.81340201675783,,-418.4990127761233,248.0094757080078,197.58599853515625,194.7875213623047
4921,AM601,AM601.jpg,1,1,0.0012569688,2.6333333333333333,M,-405.6191377844601,,-395.35528293160405,323.2607727050781,203.91383361816406,246.3877410888672
4922,AM602,AM602.jpg,1,1,0.036754154,2.7333333333333334,M,-403.4010959364274,,-391.8047028882,294.6903381347656,211.61705017089844,231.25701904296875
4923,AM603,AM603.jpg,1,1,0.0020630048,2.6166666666666667,M,-421.39455519897257,,-421.10614631336955,269.35723876953125,228.35755920410156,223.64698791503906
4924,AM604,AM604.jpg,1,1,0.3419066,2.783333333333333,M,-409.8001254418949,,-405.9958067023018,218.6711883544922,166.072998046875,159.26829528808594
4925,AM605,AM605.jpg,1,1,0.33529833,2.3833333333333333,M,-424.98554845139694,,-413.12169438498717,296.091064453125,230.69668579101562,241.0667266845703
4926,AM606,AM606.jpg,1,1,0.057737213,2.583333333333333,M,-416.54397503167104,,-422.75579186857885,282.52679443359375,257.6269836425781,246.50404357910156
4927,AM607,AM607.jpg,1,1,2.7705957e-05,2.0,M,-466.05194385401944,,-466.44935127183567,378.6530456542969,283.04449462890625,315.2996826171875
4928,AM608,AM608.jpg,1,1,0.0284072,2.833333333333333,M,-429.34300175920356,,-417.6305661154881,333.4637145996094,286.71771240234375,290.465576171875
4929,AM609,AM609.jpg,1,1,0.008455705,2.433333333333333,M,-441.9834436157531,,-430.7455578392096,309.4183044433594,233.72064208984375,250.69947814941406
4930,AM61,AM61.jpg,1,1,7.794577e-05,1.6666666666666667,M,-452.64762966828084,,-449.00745140440597,412.15789794921875,300.24212646484375,343.0414733886719
4931,AM610,AM610.jpg,1,1,0.003987484,2.933333333333333,M,-428.05680772405117,,-417.0470542889823,353.00634765625,247.32044982910156,283.82769775390625
4932,AM611,AM611.jpg,1,1,0.030622197,2.95,M,-423.1921594480839,,-415.57019832149587,304.84930419921875,220.80441284179688,241.8916778564453
4933,AM612,AM612.jpg,1,1,0.03639882,2.783333333333333,M,-416.9029402661903,,-407.9244653474279,321.1304931640625,245.45472717285156,263.35174560546875
4934,AM613,AM613.jpg,1,1,0.06300646,2.6666666666666665,M,-416.90036674904735,,-412.71061550568413,289.43084716796875,222.55052185058594,233.06048583984375
4935,AM614,AM614.jpg,1,1,0.0250588,3.1333333333333333,M,-404.55129634933024,,-394.6749687507187,247.12838745117188,149.9275665283203,171.5898895263672
4936,AM615,AM615.jpg,1,1,0.011545164,2.466666666666667,M,-415.34538076366016,,-408.73833850581184,283.428466796875,186.84022521972656,212.81028747558594
4937,AM616,AM616.jpg,1,1,3.9958195e-06,3.0166666666666666,M,-450.2493942347681,,-438.89121296190024,431.5686340332031,293.9288330078125,352.1229248046875
4938,AM617,AM617.jpg,0,1,0.69627005,2.1666666666666665,M,-420.8138943807599,,-410.98763542109225,298.5018615722656,263.2103576660156,258.5715637207031
4939,AM618,AM618.jpg,1,1,0.029869568,2.716666666666667,M,-406.3172746437441,,-393.03996260399055,249.41201782226562,151.19618225097656,173.78448486328125
4940,AM769,AM769.jpg,1,1,0.0010276091,2.8833333333333333,M,-437.28016506848326,,-444.653527191231,323.3782958984375,281.5417785644531,282.11236572265625
4941,AM77,AM77.jpg,1,1,0.0013799873,4.2,M,-426.69304946506907,,-417.4595519301538,322.5448303222656,205.45298767089844,246.55784606933594
4942,AM770,AM770.jpg,1,1,0.020252448,2.1666666666666665,M,-423.27362046031845,,-412.67239907462704,310.7096252441406,236.44236755371094,252.76564025878906
4943,AM771,AM771.jpg,0,1,0.9129473,2.333333333333333,M,-420.67041990627985,,-414.2223355088696,231.60830688476562,239.416015625,207.72323608398438
4944,AM772,AM772.jpg,1,1,0.0027661747,2.25,M,-476.34360860158904,,-487.0585686362599,390.8381042480469,365.2855224609375,361.60986328125
4945,AM773,AM773.jpg,1,1,0.0024510836,2.45,M,-409.240147873761,,-400.0181522500335,300.2854919433594,179.37973022460938,221.00218200683594
4946,AM774,AM774.jpg,1,1,0.08191937,2.7666666666666666,M,-440.43372006732517,,-435.41377847798844,349.01251220703125,298.5260314941406,305.17449951171875
4947,AM775,AM775.jpg,1,1,0.01041589,2.6166666666666667,M,-400.44629367976455,,-389.40528625950583,250.86538696289062,155.56666564941406,176.7340545654297
4948,AM776,AM776.jpg,1,1,0.0001494349,2.6,M,-427.4104501198175,,-418.49688693932717,332.8142395019531,240.3965301513672,268.2268371582031
4949,AM777,AM777.jpg,1,1,0.46396446,2.5166666666666666,M,-405.6884225233134,,-397.1613010859198,241.88299560546875,174.17721557617188,179.1375732421875
4950,AM778,AM778.jpg,1,1,0.028413028,2.683333333333333,M,-443.3705899574886,,-435.96919403157455,326.2879943847656,285.2861328125,285.6462097167969
4951,AM779,AM779.jpg,1,1,0.0034131017,2.4,M,-411.6459840556846,,-401.7114782966826,309.2741394042969,212.93167114257812,241.169921875
4952,AM78,AM78.jpg,1,1,2.2764843e-05,3.083333333333333,M,-430.3212702054784,,-420.3663969849013,380.1690979003906,258.02880859375,305.3218688964844
4953,AM780,AM780.jpg,1,1,0.16166738,2.8,M,-414.14268839826684,,-404.31169603289624,263.65167236328125,195.41708374023438,203.75904846191406
4954,AM781,AM781.jpg,1,1,0.0006984666,2.8666666666666667,M,-413.63712746869567,,-403.63349956381114,302.46612548828125,183.19961547851562,224.0349578857422
4955,AM782,AM782.jpg,1,1,3.0456745e-06,2.716666666666667,M,-408.79761708665956,,-395.38324184591306,310.72308349609375,186.06288146972656,230.76358032226562
4956,AM783,AM783.jpg,1,1,0.012110446,2.65,M,-457.476459931252,,-457.0600994213729,354.5254821777344,286.64190673828125,302.64447021484375
4957,AM784,AM784.jpg,1,1,0.22622944,2.15,M,-417.9223556974389,,-414.818553409089,252.6358642578125,241.6554412841797,220.8593292236328
4958,AM785,AM785.jpg,1,1,0.246703,2.85,M,-422.7062923296064,,-413.4651570215577,327.2850036621094,280.3910827636719,283.7869567871094
4959,AM786,AM786.jpg,1,1,0.017151982,2.9166666666666665,M,-410.4780058047151,,-398.5454391859886,275.4941711425781,205.58453369140625,216.2145538330078
4960,AM915,AM915.jpg,1,1,5.7860838e-05,2.6666666666666665,M,-430.85406365117245,,-420.5120593945794,356.5509338378906,231.14418029785156,279.18780517578125
4961,AM916,AM916.jpg,1,1,0.0008293829,2.6666666666666665,M,-437.4255604909483,,-448.3024601363037,342.853515625,290.63214111328125,297.7843322753906
4962,AM917,AM917.jpg,1,1,0.021866046,2.816666666666667,M,-438.40233788539877,,-432.81062223642476,345.4639587402344,294.57342529296875,301.2095031738281
4963,AM918,AM918.jpg,1,1,0.30880997,2.4166666666666665,M,-443.8535269356737,,-440.2023568107418,337.1580505371094,284.7989501953125,291.6517333984375
4964,AM919,AM919.jpg,1,1,0.043562777,2.583333333333333,M,-418.9467404080624,,-415.0170722206807,273.47552490234375,231.94833374023438,227.95213317871094
4965,AM92,AM92.jpg,1,1,0.07200447,2.9166666666666665,M,-414.8249233731084,,-405.9834666345324,305.8563232421875,229.8664093017578,246.7003173828125
4966,AM920,AM920.jpg,1,1,0.092240304,2.2333333333333334,M,-435.00742522823384,,-430.63074250066404,319.89453125,291.7315368652344,285.2851867675781
